title	queer?	yes/all	%	tags	url
title	queer?	yes/all	%	tags	url
title	queer?	yes/all	%	tags	url
The Slim Jims 	No	664/2068	32.10831721470019	",fantasy,,"	"https://tapas.io/series/The-Slim-Jims"
Witches' Gambit 	No	664/2069	32.09279845335911	",fantasy,action,mystery,,,,"	"https://tapas.io/series/Witches-Gambit"
GOLDEN CONDOR 	No	664/2070	32.07729468599034	"#superheroes,#colombia,#spanish,#hero,#espaol,#goldencondor,#superheroes,#colombia,#spanish,#hero,#espaol,#goldencondor,,action,comedy,fantasy,,,,"	"https://tapas.io/series/GOLDEN-CONDOR"
Dilphenstein! 	No	664/2071	32.06180589087397	"#indie,#independent,#indie,#independent,,comedy,horror,fantasy,,,,"	"https://tapas.io/series/Dilphenstein"
Crystal Squad: The First Generation 	No	664/2072	32.04633204633205	"#adventure,#magic,#fantasy,#comic,#crystalsquad,#crystalkeeper,#katiechan,#crystalsquadthefirstgeneration,#thefirstgeneration,#adventure,#magic,#fantasy,#comic,#crystalsquad,#crystalkeeper,#katiechan,#crystalsquadthefirstgeneration,#thefirstgeneration,,action,romance,fantasy,,,,"	"https://tapas.io/series/Crystal-Squad-The-First-Generation"
Life With A Virus 	No	664/2073	32.030873130728416	"#love,#cute,#fantasy,#romance,#scifi,#family,#wholesome,#slice_of_life,#thrax,#osmosis_jones,#love,#cute,#fantasy,#romance,#scifi,#family,#wholesome,#slice_of_life,#thrax,#osmosis_jones,,slice of life,romance,comedy,,,,"	"https://tapas.io/series/Life-With-A-Virus"
I don't get it either 	No	664/2074	32.01542912246866	",comedy,slice of life,,,"	"https://tapas.io/series/I-dont-get-it-either"
Infinite Circles of Purgatory 	No	664/2075	32.0	",horror,fantasy,science fiction,,,,"	"https://tapas.io/series/Infinite-Circles-of-Purgatory"
Dioses de la oficina 	No	664/2076	31.984585741811177	",,romance,drama,fantasy,,,,"	"https://tapas.io/series/dioses-de-la-oficina"
La villana encantadora 	No	664/2077	31.969186326432354	",,fantasy,romance,drama,,,,"	"https://tapas.io/series/la-villana-encantadora"
La diosa de la cocina y el asesino 	No	664/2078	31.953801732435032	",,romance,drama,comedy,fantasy,,,,,"	"https://tapas.io/series/la-diosa-de-la-cocina-y-el-asesino"
El nacimiento de una diosa 	No	664/2079	31.93843193843194	",,romance,action,fantasy,,,,"	"https://tapas.io/series/el-nacimiento-de-una-diosa"
El trono de la bruja 	No	664/2080	31.92307692307692	",,action,gaming,fantasy,,,,"	"https://tapas.io/series/el-trono-de-la-bruja"
De sirvienta a reina 	No	664/2081	31.907736665064874	",,romance,fantasy,,,"	"https://tapas.io/series/De-sirvienta-a-reina"
La médica personal del príncipe 	No	664/2082	31.892411143131604	",,romance,fantasy,,,"	"https://tapas.io/series/la-medica-personal-del-principe"
Previniendo un tirano en marcha 	No	664/2083	31.877100336053772	",,romance,fantasy,,,"	"https://tapas.io/series/previniendo-un-tirano-en-marcha"
