title	queer?	yes/all	%	tags	url
Petrichor 	YESSSSS	176/581	30.292598967297764	"#lesbian,#robot,#cyborg,#war,#water,#clone,#transhumanism,#trans_character,#post_apocalypse,#lesbian,#robot,#cyborg,#war,#water,#clone,#transhumanism,#trans_character,#post_apocalypse,science fiction,science fiction,drama,lgbtq+,science fiction,drama,lgbtq+,"	"https://tapas.io/series/Petrichor"
in the room of doom (arabic) 	No	176/582	30.240549828178693	"#love,#action,#fantasy,#romance,#drama,#mystery,#fight,#love,#action,#fantasy,#romance,#drama,#mystery,#fight,mystery,mystery,romance,action,mystery,romance,action,"	"https://tapas.io/series/in-the-room-of-doom-arabic"
incursion 	No	176/583	30.18867924528302	"#monster,#aliens,#mystery,#night,#superhero,#supernatural,#forest,#lake,#incursion,#graywood,#monster,#aliens,#mystery,#night,#superhero,#supernatural,#forest,#lake,#incursion,#graywood,action,action,mystery,science fiction,action,mystery,science fiction,"	"https://tapas.io/series/TheIncursion"
Eyesore 	No	176/584	30.136986301369863	"#manga,#horror,#mystery,#police,#oneshot,#cannibal,#anthology,#shortstory,#horrorseries,#manga,#horror,#mystery,#police,#oneshot,#cannibal,#anthology,#shortstory,#horrorseries,horror,horror,horror,"	"https://tapas.io/series/eyesore"
Eter: A Common Struggle (English)  	No	176/585	30.085470085470085	"#adventure,#fantasy,#warrior,#medieval,#watercolor,#rpg,#dnd,#dungeons_and_dragons,#sword_and_sorcery,#adventure,#fantasy,#warrior,#medieval,#watercolor,#rpg,#dnd,#dungeons_and_dragons,#sword_and_sorcery,fantasy,fantasy,gaming,mystery,fantasy,gaming,mystery,"	"https://tapas.io/series/Eter-A-Common-Struggle-English-"
The Dark Prince 	YESSSSS	177/586	30.204778156996586	"bl,bl,romance,fantasy,bl,romance,fantasy,"	"https://tapas.io/series/The-Dark-Prince2022"
Blastfamous 	No	177/587	30.153321976149915	"#religion,#christianity,#god,#jesus,#second_coming,#irreverence,#holy_ghost,#bro_culture,#religion,#christianity,#god,#jesus,#second_coming,#irreverence,#holy_ghost,#bro_culture,comedy,comedy,comedy,"	"https://tapas.io/series/Blastfamous"
Where DWC From 	No	177/588	30.102040816326532	"#fantasy_,#fantasy_,fantasy,fantasy,action,fantasy,action,"	"https://tapas.io/series/Where-DWC-From"
Seething Avenues 	No	177/589	30.050933786078097	"#fantasy,#funny,#comedy,#scifi,#mystery,#weird,#apocalypse,#teen,#turtles,#comingofage,#fantasy,#funny,#comedy,#scifi,#mystery,#weird,#apocalypse,#teen,#turtles,#comingofage,fantasy,fantasy,comedy,science fiction,fantasy,comedy,science fiction,"	"https://tapas.io/series/Seething-Avenues"
WDWCF 	No	177/590	30.0	"#fantasy_,#fantasy_,mystery,mystery,fantasy,mystery,fantasy,"	"https://tapas.io/series/WDWCF"
Stickman THE HERO 	No	177/591	29.949238578680205	"#funny,#comedy,#stickman,#thief,#stupid,#hero,#superpowers,#police,#dumb,#weekly,#funny,#comedy,#stickman,#thief,#stupid,#hero,#superpowers,#police,#dumb,#weekly,comedy,comedy,comedy,"	"https://tapas.io/series/Stickman-THE-HERO"
All of the Lands 	YESSSSS	178/592	30.067567567567565	"#adventure,#magic,#heroes,#portals,#swords,#lgbtq,#other_world,#adventure,#magic,#heroes,#portals,#swords,#lgbtq,#other_world,fantasy,fantasy,fantasy,"	"https://tapas.io/series/All-of-the-Lands"
My Fate Lies With You 	No	178/593	30.016863406408095	"romance,romance,drama,mystery,romance,drama,mystery,"	"https://tapas.io/series/My-Fate-Lies-With-You"
Alien Cross 	No	178/594	29.96632996632997	"#cross,#heroes,#alien,#crossover,#ocs,#invasion,#peleas,#mundos,#cross,#heroes,#alien,#crossover,#ocs,#invasion,#peleas,#mundos,science fiction,science fiction,action,fantasy,science fiction,action,fantasy,"	"https://tapas.io/series/Alien-Cross"
My Childhood Friend Won't Stop Seducing Me  	No	178/595	29.915966386554622	"romance,romance,slice of life,comedy,romance,slice of life,comedy,"	"https://tapas.io/series/My-Childhood-Friend-Wont-Stop-Seducing-Me-"
Road Lane 	YESSSSS	179/596	30.033557046979865	"#lesbian,#friendship,#lgbt,#slice_of_life,#cottagecore,#lesbian,#friendship,#lgbt,#slice_of_life,#cottagecore,lgbtq+,lgbtq+,romance,slice of life,lgbtq+,romance,slice of life,"	"https://tapas.io/series/Roadlane"
Eter: A Common Struggle (PT-BR) 	No	179/597	29.98324958123953	"#warrior,#medieval,#watercolor,#pirates,#rpg,#dnd,#role_playing_game,#aquarela,#dungeons_and_dragons,#sword_and_sorcery,#warrior,#medieval,#watercolor,#pirates,#rpg,#dnd,#role_playing_game,#aquarela,#dungeons_and_dragons,#sword_and_sorcery,fantasy,fantasy,gaming,mystery,fantasy,gaming,mystery,"	"https://tapas.io/series/Eter-A-Common-Struggle-PT-BR"
Listen to me 	YESSSSS	180/598	30.100334448160538	"#fun,#comedy,#slice_of_life,#reality_,#fun,#comedy,#slice_of_life,#reality_,slice of life,slice of life,lgbtq+,comedy,slice of life,lgbtq+,comedy,"	"https://tapas.io/series/Listen-to-me"
Ripping Up Tales 	No	180/599	30.05008347245409	"#history,#art,#literature,#adaptation,#history,#art,#literature,#adaptation,mystery,mystery,horror,comedy,mystery,horror,comedy,"	"https://tapas.io/series/Ripping-Up-Tales"
I Love My Yandere Neko Girlfriend 	No	180/600	30.0	"romance,romance,comedy,fantasy,romance,comedy,fantasy,"	"https://tapas.io/series/I-Love-My-Yandere-Neko-Girlfriendd"
Gibi de Monocelha PT/BR 	No	180/601	29.950083194675543	"comedy,comedy,action,slice of life,comedy,action,slice of life,"	"https://tapas.io/series/Gibi-de-Monocelha-PTBR"
Elly Hates Everything. 	No	180/602	29.900332225913623	"#funny,#comedy,#humor,#jokes,#slice_of_life,#four_panel,#funny,#comedy,#humor,#jokes,#slice_of_life,#four_panel,comedy,comedy,slice of life,comedy,slice of life,"	"https://tapas.io/series/Elly-Hates-Everything"
Testing that  	No	180/603	29.850746268656714	"#fantasy,#mistery,#reach,#fantasy,#mistery,#reach,fantasy,fantasy,mystery,fantasy,mystery,"	"https://tapas.io/series/Testing-that-"
 Planet Brizola 	No	180/604	29.80132450331126	"#monster,#alien,#ancient_egypt,#failed_experiment,#monster,#alien,#ancient_egypt,#failed_experiment,horror,horror,action,science fiction,horror,action,science fiction,"	"https://tapas.io/series/-Planet-Brizola"
BEAU &amp; NORA 	No	180/605	29.75206611570248	"#space,#alien,#planets,#spaceships,#artifact,#beau_and_nora,#space,#alien,#planets,#spaceships,#artifact,#beau_and_nora,science fiction,science fiction,action,slice of life,science fiction,action,slice of life,"	"https://tapas.io/series/BEAU--NORA"
Low quality LGBTQIA+ 	YESSSSS	181/606	29.86798679867987	"#lesbian,#gay,#bl,#lgbt,#bisexual,#lgbtq,#gl,#trans,#lgbtqia,#nonbinary,#lesbian,#gay,#bl,#lgbt,#bisexual,#lgbtq,#gl,#trans,#lgbtqia,#nonbinary,lgbtq+,lgbtq+,lgbtq+,"	"https://tapas.io/series/Low-quality-LGBTQIA"
Caturpurry Tails 	No	181/607	29.818780889621088	"#silly,#comedy,#humor,#dogs,#cats,#pets,#furbabies,#slice_of_life,#caturpurry_tails,#elijahgator,#silly,#comedy,#humor,#dogs,#cats,#pets,#furbabies,#slice_of_life,#caturpurry_tails,#elijahgator,comedy,comedy,slice of life,comedy,slice of life,"	"https://tapas.io/series/Caturpurry-Tails"
The Gray planet 	No	181/608	29.769736842105267	"#cute,#fantasy,#chibi,#comedy,#webtoon,#sheep,#cute,#fantasy,#chibi,#comedy,#webtoon,#sheep,comedy,comedy,fantasy,comedy,fantasy,"	"https://tapas.io/series/The-Gray-planet"
Abilities 	No	181/609	29.720853858784896	"drama,drama,action,drama,action,"	"https://tapas.io/series/Abilities"
Calista 	YESSSSS	182/610	29.836065573770494	"#medieval,#war,#furry,#blender,#isekai,#medieval,#war,#furry,#blender,#isekai,fantasy,fantasy,action,lgbtq+,fantasy,action,lgbtq+,"	"https://tapas.io/series/Calista"
LITTLE GHOST! 	No	182/611	29.78723404255319	"fantasy,fantasy,fantasy,"	"https://tapas.io/series/littleghost"
EXECUTE NAO 	No	182/612	29.73856209150327	"horror,horror,mystery,science fiction,horror,mystery,science fiction,"	"https://tapas.io/series/DOWNLOAD-NAO"
PSY-6 	YESSSSS	183/613	29.853181076672104	"#action,#fantasy,#horror,#science,#superpowers,#lgbtq,#action_comic,#short_story,#sci_fi,#science_fiction,#action,#fantasy,#horror,#science,#superpowers,#lgbtq,#action_comic,#short_story,#sci_fi,#science_fiction,science fiction,science fiction,action,drama,science fiction,action,drama,"	"https://tapas.io/series/PSY-6"
Sprout 	YESSSSS	184/614	29.967426710097723	"#romance,#fiction,#bl,#lgbtq,#romance,#fiction,#bl,#lgbtq,romance,romance,lgbtq+,slice of life,romance,lgbtq+,slice of life,"	"https://tapas.io/series/sproutcomic_"
One Hit Wonders 	No	184/615	29.91869918699187	"#action,#comedy,#heroes,#travel,#superhero,#fighting,#villains,#teenagers,#action,#comedy,#heroes,#travel,#superhero,#fighting,#villains,#teenagers,action,action,comedy,fantasy,action,comedy,fantasy,"	"https://tapas.io/series/One-Hit-Wonders"
The Retro Comic 	No	184/616	29.87012987012987	"slice of life,slice of life,gaming,slice of life,gaming,"	"https://tapas.io/series/The-Retro-Comic"
I'm in love with my best friend (BL) 	YESSSSS	185/617	29.983792544570502	"#romance,#school,#bl,#wholesome,#childhood_friends,#slice_of_life,#best_friend,#romance,#school,#bl,#wholesome,#childhood_friends,#slice_of_life,#best_friend,bl,bl,romance,slice of life,bl,romance,slice of life,"	"https://tapas.io/series/Im-in-love-with-my-best-friend-BL"
Way To The End 	YESSSSS	186/618	30.097087378640776	"fantasy,fantasy,lgbtq+,mystery,fantasy,lgbtq+,mystery,"	"https://tapas.io/series/Way-To-The-End"
Para Conquistar O Sol  	YESSSSS	187/619	30.210016155088855	"#comic,#romance,#lgbtq,#comic,#romance,#lgbtq,romance,romance,lgbtq+,comedy,romance,lgbtq+,comedy,"	"https://tapas.io/series/Para-Conquistar-O-Sol-"
FunLand 	No	187/620	30.161290322580648	"#cute,#adventure,#action,#fun,#mystery,#new,#business,#rivalry,#science_fiction,#theme_park,#cute,#adventure,#action,#fun,#mystery,#new,#business,#rivalry,#science_fiction,#theme_park,action,action,horror,science fiction,action,horror,science fiction,"	"https://tapas.io/series/FunLand"
Gay Ghosts 	YESSSSS	188/621	30.273752012882447	"#gay,#ghosts,#help,#marriage,#idk_anymore,#first_series,#shadow_demons,#gay,#ghosts,#help,#marriage,#idk_anymore,#first_series,#shadow_demons,lgbtq+,lgbtq+,slice of life,comedy,lgbtq+,slice of life,comedy,"	"https://tapas.io/series/Gay-Ghosts"
The Element Assimilator 	No	188/622	30.22508038585209	"#action,#magic,#fantasy,#scifi,#elements,#elemental,#powers,#elementals,#action,#magic,#fantasy,#scifi,#elements,#elemental,#powers,#elementals,action,action,fantasy,science fiction,action,fantasy,science fiction,"	"https://tapas.io/series/the-element-assimilator"
UNhappy 	No	188/623	30.17656500802568	"slice of life,slice of life,drama,slice of life,drama,"	"https://tapas.io/series/UNhappy"
Golden Mist 	No	188/624	30.128205128205128	"#comics,#adventure,#action,#manga,#anime,#shonen,#fantasy,#coming_of_age,#comics,#adventure,#action,#manga,#anime,#shonen,#fantasy,#coming_of_age,action,action,fantasy,action,fantasy,"	"https://tapas.io/series/Golden-Mist"
God Shattered Rebound 	No	188/625	30.080000000000002	"fantasy,fantasy,action,science fiction,fantasy,action,science fiction,"	"https://tapas.io/series/God-Shattered-Rebound"
Empire Of Stars (new) 	No	188/626	30.031948881789138	"science fiction,science fiction,action,mystery,science fiction,action,mystery,"	"https://tapas.io/series/Empire-Of-Stars-new"
JustnotAnything 	No	188/627	29.98405103668261	"#funny,#low_quality,#funny,#low_quality,comedy,comedy,slice of life,comedy,slice of life,"	"https://tapas.io/series/JustnotAnything"
Graveyard Downshift 	YESSSSS	189/628	30.095541401273884	"#friendship,#comedy,#queer,#vampires,#friendship,#comedy,#queer,#vampires,comedy,comedy,lgbtq+,comedy,lgbtq+,"	"https://tapas.io/series/Graveyard-Downshift"
Colourblind 	YESSSSS	190/629	30.206677265500797	"#love,#lgbtq,#sapphic,#wlw,#love,#lgbtq,#sapphic,#wlw,lgbtq+,lgbtq+,romance,lgbtq+,romance,"	"https://tapas.io/series/Colourblind"
Cloudburst 	YESSSSS	191/630	30.317460317460316	"#dragons,#lgbt,#myths,#crows,#character_drama,#dragons,#lgbt,#myths,#crows,#character_drama,fantasy,fantasy,lgbtq+,fantasy,lgbtq+,"	"https://tapas.io/series/_Cloudburst"
PUNK SHARK 	No	191/631	30.269413629160063	"action,action,comedy,action,comedy,"	"https://tapas.io/series/punkshark"
Spots and Stripes 	YESSSSS	192/632	30.37974683544304	"#gay,#cat,#wild,#gay,#cat,#wild,lgbtq+,lgbtq+,bl,action,lgbtq+,bl,action,"	"https://tapas.io/series/Spots-and-Stripes"
Lavender and rose 	YESSSSS	193/633	30.48973143759874	"#lesbian,#romance,#dating,#lgbtq,#sliceoflife,#gl,#girlfriends,#lesbian,#romance,#dating,#lgbtq,#sliceoflife,#gl,#girlfriends,slice of life,slice of life,romance,gl,slice of life,romance,gl,"	"https://tapas.io/series/Lavender-and-rose"
Instant noodle 	No	193/634	30.441640378548897	"slice of life,slice of life,slice of life,"	"https://tapas.io/series/Instant-noodle"
Suicide Club 	No	193/635	30.393700787401574	"#suicide,#autobiography,#grief,#bereavement,#memoir,#wellness,#wellbeing,#mental_health,#support_group,#personal_story,#suicide,#autobiography,#grief,#bereavement,#memoir,#wellness,#wellbeing,#mental_health,#support_group,#personal_story,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Suicide_Club"
The Road Towards c100 	No	193/636	30.345911949685533	"#manga,#travel,#japan,#expo,#comiket,#manga,#travel,#japan,#expo,#comiket,comedy,comedy,drama,comedy,drama,"	"https://tapas.io/series/The-Road-Towards-c100"
uwughost 	No	193/637	30.298273155416013	"#love,#cute,#romance,#funny,#life,#fun,#ghost,#sliceoflife,#uwughost,#love,#cute,#romance,#funny,#life,#fun,#ghost,#sliceoflife,#uwughost,slice of life,slice of life,romance,slice of life,romance,"	"https://tapas.io/series/uwughost"
Kai And Tran 	No	193/638	30.250783699059564	"#aliens,#chaos,#society,#order,#philosophy,#humanity,#observation,#atypical,#alien_immigrants,#way_of_life,#aliens,#chaos,#society,#order,#philosophy,#humanity,#observation,#atypical,#alien_immigrants,#way_of_life,slice of life,slice of life,science fiction,slice of life,science fiction,"	"https://tapas.io/series/kai-and-tran"
Parasomnia OCT Lance 	No	193/639	30.203442879499214	"#oct,#parasomnia,#oct,#parasomnia,horror,horror,fantasy,horror,fantasy,"	"https://tapas.io/series/Parasomnia-OCT-Lance"
in/habitants Portugues ( PT - BR ) 	No	193/640	30.15625	"#webcomic,#modern,#tech,#brasil,#tecnology,#crypto,#inhabitants,#immersive,#portugues,#blockchain,#webcomic,#modern,#tech,#brasil,#tecnology,#crypto,#inhabitants,#immersive,#portugues,#blockchain,drama,drama,action,slice of life,drama,action,slice of life,"	"https://tapas.io/series/inhabitants-Portugues--PT---BR-"
Living Burden 	YESSSSS	194/641	30.265210608424336	"#drama,#artist,#bl,#nsfw,#trans,#lgbtqia,#sh,#slight_gore,#character_trauma,#drama,#artist,#bl,#nsfw,#trans,#lgbtqia,#sh,#slight_gore,#character_trauma,lgbtq+,lgbtq+,bl,slice of life,lgbtq+,bl,slice of life,"	"https://tapas.io/series/Living-Burden"
MID-E.R.A 	No	194/642	30.218068535825545	"#era,#midera,#mid_era,#era,#midera,#mid_era,fantasy,fantasy,action,mystery,fantasy,action,mystery,"	"https://tapas.io/series/MID-ERA"
Nekobako ‐ English edition 	No	194/643	30.171073094867808	"#dragon,#space,#girl,#robot,#cat,#cityscape,#oni,#sifi,#elementary_school,#dragon,#space,#girl,#robot,#cat,#cityscape,#oni,#sifi,#elementary_school,comedy,comedy,fantasy,science fiction,comedy,fantasy,science fiction,"	"https://tapas.io/series/Nekobako--English-edition"
Oddities Of Spectro 	No	194/644	30.124223602484474	"drama,drama,drama,"	"https://tapas.io/series/Oddities-Of-Spectro"
Nuclear Winter 	No	194/645	30.077519379844965	"#fallout,#sole_survivor,#fallout,#sole_survivor,action,action,drama,action,drama,"	"https://tapas.io/series/F4Nuclear-Winter"
Dosis Zombie 	No	194/646	30.030959752321984	"#horror,#zombie,#death,#apocalypse,#terror,#resident_evil,#the_walking_dead,#left_4_dead,#jill_valentine,#the_mercenaries,#horror,#zombie,#death,#apocalypse,#terror,#resident_evil,#the_walking_dead,#left_4_dead,#jill_valentine,#the_mercenaries,action,action,horror,science fiction,action,horror,science fiction,"	"https://tapas.io/series/Dosis-Zombie"
odds1 	No	194/647	29.984544049459043	"horror,horror,horror,"	"https://tapas.io/series/odds1"
No Mundo da Piração 	No	194/648	29.938271604938272	"fantasy,fantasy,action,comedy,fantasy,action,comedy,"	"https://tapas.io/series/No-Mundo-da-Pirao"
Captain Peru 	No	194/649	29.892141756548536	"#superhero,#marvel,#aventura,#world_war,#peru,#captain_america,#the_avengers,#red_skull,#los_vengadores,#craneo_rojo,#superhero,#marvel,#aventura,#world_war,#peru,#captain_america,#the_avengers,#red_skull,#los_vengadores,#craneo_rojo,science fiction,science fiction,action,fantasy,science fiction,action,fantasy,"	"https://tapas.io/series/Captain-Peru"
The Dead Speak 	No	194/650	29.846153846153843	"#starwars,#stormpilot,#reylo,#star_wars,#starwars,#stormpilot,#reylo,#star_wars,science fiction,science fiction,romance,action,science fiction,romance,action,"	"https://tapas.io/series/TheDeadSpeak"
Marshmellos &amp; Licorice 	No	194/651	29.80030721966206	"slice of life,slice of life,slice of life,"	"https://tapas.io/series/Marshmellos--Licorice"
DRAGON BALL OESTE - SAGA DOS SAIYAJINS 	No	194/652	29.754601226993866	"#goku,#animes,#vegeta,#dragon_ball,#goku,#animes,#vegeta,#dragon_ball,action,action,action,"	"https://tapas.io/series/DRAGON-BALL-OESTE---SAGA-DOS-SAIYAJINS"
The MAN and his doings 	YESSSSS	195/653	29.862174578866767	"#comedy,#satire,#man,#irony,#trash,#relatable,#short_comics,#gag_comics,#idk_a_lot_is_happening,#it_is_what_it_is,#comedy,#satire,#man,#irony,#trash,#relatable,#short_comics,#gag_comics,#idk_a_lot_is_happening,#it_is_what_it_is,comedy,comedy,lgbtq+,slice of life,comedy,lgbtq+,slice of life,"	"https://tapas.io/series/The-MAN-and-his-doings"
Dealer's choice 	No	195/654	29.81651376146789	"#dark,#historical,#mafia,#cutesy,#dark,#historical,#mafia,#cutesy,mystery,mystery,action,drama,mystery,action,drama,"	"https://tapas.io/series/Dealers-choice"
Possessão do horror 	No	195/655	29.770992366412212	"horror,horror,horror,"	"https://tapas.io/series/Possesso-do-horror"
MSpaint Adventures 	No	195/656	29.72560975609756	"slice of life,slice of life,comedy,fantasy,slice of life,comedy,fantasy,"	"https://tapas.io/series/MSpaint-Adventures"
Stray Psychic  	No	195/657	29.68036529680365	"action,action,action,"	"https://tapas.io/series/Stray-Psychic-"
The Comic Creatives UK Anthology 	No	195/658	29.635258358662615	"#community,#anthology,#discord,#showcase,#uk_comics,#community,#anthology,#discord,#showcase,#uk_comics,action,action,comedy,science fiction,action,comedy,science fiction,"	"https://tapas.io/series/The-Comic-Creatives-UK-Anthology"
Unusual Billy 	No	195/659	29.590288315629742	"slice of life,slice of life,mystery,fantasy,slice of life,mystery,fantasy,"	"https://tapas.io/series/UnusualBillylife"
Cupids 	YESSSSS	196/660	29.6969696969697	"#gl,#cupids,#gl,#cupids,gl,gl,romance,comedy,gl,romance,comedy,"	"https://tapas.io/series/Cupidss"
Friends and Benefits 	YESSSSS	197/661	29.80332829046899	"#bl,#lgbt,#fwb,#boyslove,#romantic_comedy,#college_romance,#bl,#lgbt,#fwb,#boyslove,#romantic_comedy,#college_romance,lgbtq+,lgbtq+,romance,bl,lgbtq+,romance,bl,"	"https://tapas.io/series/Friends-and-Benefits"
The Eyes Of Wellam 	No	197/662	29.758308157099698	"#cool,#manga,#anime,#comic,#art,#book,#amazing,#epic,#theeyesofwellam,#power_ups,#cool,#manga,#anime,#comic,#art,#book,#amazing,#epic,#theeyesofwellam,#power_ups,action,action,fantasy,science fiction,action,fantasy,science fiction,"	"https://tapas.io/series/The-Eyes-Of-Wellam"
Prince Akihito 	No	197/663	29.71342383107089	"#princess,#empire,#prince,#royal,#kingdom,#princess,#empire,#prince,#royal,#kingdom,fantasy,fantasy,action,science fiction,fantasy,action,science fiction,"	"https://tapas.io/series/Prince-Akihito"
Deb Journal 	No	197/664	29.668674698795183	"slice of life,slice of life,slice of life,"	"https://tapas.io/series/Deb-Journal"
Reanimaция in engilsh 	No	197/665	29.624060150375943	"#russian,#reanimation,#rumanga,#reanima,#russian,#reanimation,#rumanga,#reanima,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Reanima-in-engilsh"
Naruto;a new hope 	No	197/666	29.57957957957958	"romance,romance,drama,fantasy,romance,drama,fantasy,"	"https://tapas.io/series/Narutoa-new-hope"
Royal Library  	No	197/667	29.535232383808097	"#cute,#action,#fantasy,#creature,#fear,#battle,#sadness,#imp,#cute,#action,#fantasy,#creature,#fear,#battle,#sadness,#imp,action,action,fantasy,action,fantasy,"	"https://tapas.io/series/Royal-Library-"
Wish Upon My Crush: Side Story 	YESSSSS	198/668	29.64071856287425	"#bl,#boys_love,#bdsm,#boyxboy_romance,#bl,#boys_love,#bdsm,#boyxboy_romance,bl,bl,romance,lgbtq+,bl,romance,lgbtq+,"	"https://tapas.io/series/Wish-Upon-My-Crush-Side-Story"
Black Fog 	No	198/669	29.596412556053814	"action,action,mystery,science fiction,action,mystery,science fiction,"	"https://tapas.io/series/Black-Fog"
A Saga De Kato 	No	198/670	29.55223880597015	"#action,#kato,#mago,#espadachim,#poder,#ao,#action,#kato,#mago,#espadachim,#poder,#ao,fantasy,fantasy,action,comedy,fantasy,action,comedy,"	"https://tapas.io/series/A-Saga-De-Kato"
H E L L I O N S 	YESSSSS	199/671	29.657228017883757	"#romance,#bl,#paranormal,#bromance,#new_adult,#supernatural_bl,#h_e_l_l_i_o_n_s,#hellionscomic,#amarisenquirer,#romance,#bl,#paranormal,#bromance,#new_adult,#supernatural_bl,#h_e_l_l_i_o_n_s,#hellionscomic,#amarisenquirer,mystery,mystery,romance,horror,mystery,romance,horror,"	"https://tapas.io/series/H-E-L-L-I-O-N-S"
I'm Joy 	No	199/672	29.613095238095237	"#comedy,#slice_of_life,#comedy,#slice_of_life,slice of life,slice of life,comedy,slice of life,comedy,"	"https://tapas.io/series/Im-Joy"
Spirits of Monotony 	No	199/673	29.569093610698367	"#spirits,#som,#slice_of_life,#angels_and_demons,#spirits_of_monotony,#spirits,#som,#slice_of_life,#angels_and_demons,#spirits_of_monotony,slice of life,slice of life,comedy,slice of life,comedy,"	"https://tapas.io/series/Spirits-of-Monotony"
Subhumano 	No	199/674	29.52522255192878	"#magia,#magical_girl,#fantasia,#magia,#magical_girl,#fantasia,fantasy,fantasy,slice of life,science fiction,fantasy,slice of life,science fiction,"	"https://tapas.io/series/Subhumano"
Just A Game: Speed Run 	YESSSSS	200/675	29.629629629629626	"#cute,#gamer,#romance,#drama,#comedy,#sexy,#unicorn,#cat,#anthro,#idol,#cute,#gamer,#romance,#drama,#comedy,#sexy,#unicorn,#cat,#anthro,#idol,comedy,comedy,bl,lgbtq+,comedy,bl,lgbtq+,"	"https://tapas.io/series/Just-A-Game-Speed-Run"
NOIR GIRL 	No	200/676	29.585798816568047	"#love,#drama,#friendship,#horror,#thriller,#superhero,#goth,#grunge,#love,#drama,#friendship,#horror,#thriller,#superhero,#goth,#grunge,horror,horror,drama,mystery,horror,drama,mystery,"	"https://tapas.io/series/NOIRGIRL"
How to save a superhero 	YESSSSS	201/677	29.68980797636632	"action,action,lgbtq+,fantasy,action,lgbtq+,fantasy,"	"https://tapas.io/series/How-to-save-a-superhero"
MUNDOS DIFERENTES STAAD 	YESSSSS	202/678	29.793510324483773	"#magic,#fantasy,#drama,#bl,#boyslove,#magic,#fantasy,#drama,#bl,#boyslove,fantasy,fantasy,bl,drama,fantasy,bl,drama,"	"https://tapas.io/series/MUNDOS-DIFERENTES-STAAD"
Narrador  	No	202/679	29.749631811487482	"mystery,mystery,action,fantasy,mystery,action,fantasy,"	"https://tapas.io/series/Narrador_"
The Enigma Corps 	No	202/680	29.705882352941178	"#comedy,#crime,#villan,#science_fiction,#comedy,#crime,#villan,#science_fiction,science fiction,science fiction,science fiction,"	"https://tapas.io/series/The-Enigma-Corps"
Accursed 	No	202/681	29.662261380323052	"#fantasy,#mystery,#curse,#3d,#beast,#accursed,#fantasy,#mystery,#curse,#3d,#beast,#accursed,mystery,mystery,horror,fantasy,mystery,horror,fantasy,"	"https://tapas.io/series/AccursedSeries"
PIPA 	No	202/682	29.61876832844575	"#action,#manga,#shounen,#comedy,#monsters,#battle,#pipa,#action,#manga,#shounen,#comedy,#monsters,#battle,#pipa,action,action,gaming,comedy,action,gaming,comedy,"	"https://tapas.io/series/pipa"
Sansational Comic 	No	202/683	29.575402635431917	"#undertale,#undertale,comedy,comedy,comedy,"	"https://tapas.io/series/Sansational-Comic"
Ways of the yin yang (ENG) 	No	202/684	29.53216374269006	"#action,#drama,#comedy,#martial_arts,#action,#drama,#comedy,#martial_arts,action,action,drama,comedy,action,drama,comedy,"	"https://tapas.io/series/Ways-of-the-yin-yang-ENG"
Ways of the yin yang (ESP) 	No	202/685	29.489051094890513	"#drama,#comedia,#accion,#artes_marciales,#espanol,#drama,#comedia,#accion,#artes_marciales,#espanol,action,action,drama,comedy,action,drama,comedy,"	"https://tapas.io/series/Ways-of-the-yin-yang-ESP"
My gay roommate is so hot 	YESSSSS	203/686	29.591836734693878	"#love,#romance,#drama,#tapastic,#bl,#lgbt,#opposites,#catolic,#love,#romance,#drama,#tapastic,#bl,#lgbt,#opposites,#catolic,lgbtq+,lgbtq+,romance,slice of life,lgbtq+,romance,slice of life,"	"https://tapas.io/series/My-gay-roommate-is-so-hot"
Interesting TIGER facts 	No	203/687	29.54876273653566	"#tiger,#facts,#baldguycomics,#tiger,#facts,#baldguycomics,comedy,comedy,slice of life,comedy,slice of life,"	"https://tapas.io/series/Interesting-TIGER-facts"
An unlucky huntress 	No	203/688	29.505813953488374	"#funny,#western,#phantoms,#bad_luck,#paranormal_hunters,#paranormal_hunter,#funny,#western,#phantoms,#bad_luck,#paranormal_hunters,#paranormal_hunter,comedy,comedy,action,comedy,action,"	"https://tapas.io/series/An-unlucky-huntress"
Deepest wound 	YESSSSS	204/689	29.60812772133527	"#fantasy,#thriller,#bl,#exploration,#science_fiction,#under_water,#fantasy,#thriller,#bl,#exploration,#science_fiction,#under_water,science fiction,science fiction,bl,fantasy,science fiction,bl,fantasy,"	"https://tapas.io/series/Deepest-wound"
Lucifer's Best Friend 	YESSSSS	205/690	29.71014492753623	"#god,#funny,#comedy,#devil,#hell,#satan,#lgbt,#nonbinary,#genz,#tiktok,#god,#funny,#comedy,#devil,#hell,#satan,#lgbt,#nonbinary,#genz,#tiktok,comedy,comedy,lgbtq+,fantasy,comedy,lgbtq+,fantasy,"	"https://tapas.io/series/Lucifers-Best-Friend"
Under the same sky 	No	205/691	29.667149059334296	"#love,#university,#couple,#japan,#enemies_to_lovers,#love,#university,#couple,#japan,#enemies_to_lovers,romance,romance,drama,slice of life,romance,drama,slice of life,"	"https://tapas.io/series/Under-the-same-sky-toon"
